"date"	"discharge"
2014-06-25	10.775
2014-06-26	10.9083333333333
2014-06-27	10.8291666666667
2014-06-28	10.7
2014-06-29	10.5666666666667
2014-06-30	10.4875
2014-07-01	10.3791666666667
2014-07-02	10.2875
2014-07-03	10.2
2014-07-04	10.1583333333333
2014-07-05	10.35
2014-07-06	10.5375
2014-07-07	10.4875
2014-07-08	10.4916666666667
2014-07-09	10.4083333333333
2014-07-10	10.2916666666667
2014-07-11	10.2
2014-07-12	10.08625
2014-07-13	9.97625
2014-07-14	9.91041666666667
2014-07-15	9.82375
2014-07-16	9.72333333333333
2014-07-17	9.61125
2014-07-18	9.51791666666667
2014-07-19	9.4425
2014-07-20	9.37583333333333
2014-07-21	9.32958333333333
2014-07-22	9.34833333333333
2014-07-23	9.30916666666667
2014-07-24	9.25458333333333
2014-07-25	9.36708333333333
2014-07-26	9.3825
2014-07-27	9.53875
2014-07-28	9.45083333333333
2014-07-29	9.32
2014-07-30	9.2325
2014-07-31	9.12416666666667
2014-08-01	9.03166666666667
2014-08-02	8.92666666666667
2014-08-03	9.2425
2014-08-04	9.28458333333333
2014-08-05	9.1425
2014-08-06	9.02791666666667
2014-08-07	8.90083333333333
2014-08-08	8.7775
2014-08-09	8.69125
2014-08-10	8.61708333333333
2014-08-11	8.51208333333333
2014-08-12	8.39583333333333
2014-08-13	8.32625
2014-08-14	8.28458333333333
2014-08-15	8.17833333333333
2014-08-16	8.11791666666667
2014-08-17	8.0775
2014-08-18	8.02208333333333
2014-08-19	8.00166666666667
2014-08-20	7.95291666666667
2014-08-21	7.90083333333333
2014-08-22	7.87041666666667
2014-08-23	7.80666666666667
2014-08-24	7.77333333333333
2014-08-25	7.72708333333333
2014-08-26	7.68541666666667
2014-08-27	7.65791666666667
2014-08-28	7.59
2014-08-29	7.48166666666667
2014-08-30	7.46708333333333
2014-08-31	7.45083333333333
2014-09-01	7.37875
2014-09-02	7.37
2014-09-03	7.37708333333333
2014-09-04	7.3175
2014-09-05	7.29041666666667
2014-09-06	7.26708333333333
2014-09-07	7.20208333333333
2014-09-08	7.14416666666667
2014-09-09	7.12458333333333
2014-09-10	7.115
2014-09-11	7.07041666666667
2014-09-12	7.03041666666667
2014-09-13	6.98458333333333
2014-09-14	6.91458333333333
2014-09-15	6.87208333333333
2014-09-16	6.89833333333333
2014-09-17	6.88125
2014-09-18	6.81791666666667
2014-09-19	6.78166666666667
2014-09-20	6.85125
2014-09-21	6.96625
2014-09-22	6.9325
2014-09-23	6.82208333333333
2014-09-24	6.80458333333333
2014-09-25	6.91833333333333
2014-09-26	6.88916666666667
2014-09-27	6.83083333333333
2014-09-28	6.79791666666667
2014-09-29	6.69625
2014-09-30	6.64041666666667
2014-10-01	6.66041666666667
2014-10-02	6.61583333333333
2014-10-03	6.56458333333333
2014-10-04	6.565
2014-10-05	6.52708333333333
2014-10-06	6.47458333333333
2014-10-07	6.48833333333333
2014-10-08	6.47291666666667
2014-10-09	6.43625
2014-10-10	6.40333333333333
2014-10-11	6.84666666666667
2014-10-12	7.68166666666667
2014-10-13	7.64875
2014-10-14	7.58916666666667
2014-10-15	7.44041666666667
2014-10-16	7.2875
2014-10-17	7.08
2014-10-18	6.805
2014-10-19	6.61416666666667
2014-10-20	6.52166666666667
2014-10-21	6.41333333333333
2014-10-22	6.29291666666667
2014-10-23	6.29666666666667
2014-10-24	6.22208333333333
2014-10-25	6.12416666666667
2014-10-26	6.07291666666667
2014-10-27	6.00458333333333
2014-10-28	5.96125
2014-10-29	5.93333333333333
2014-10-30	5.86291666666667
2014-10-31	5.80708333333333
2014-11-01	5.78958333333333
2014-11-02	5.77625
2014-11-03	5.75166666666667
2014-11-04	6.06041666666667
2014-11-05	11.9404166666667
2014-11-06	14.275
2014-11-07	13.8041666666667
2014-11-08	12.7708333333333
2014-11-09	11.9291666666667
2014-11-10	11.725
2014-11-11	13.425
2014-11-12	20.225
2014-11-13	25.9916666666667
2014-11-14	25.3625
2014-11-15	29.7083333333333
2014-11-16	40.3166666666667
2014-11-17	42.4041666666667
2014-11-18	41.3583333333333
2014-11-19	39.4791666666667
2014-11-20	36.6833333333333
2014-11-21	33.2625
2014-11-22	29.775
2014-11-23	25.9458333333333
2014-11-24	23.1541666666667
2014-11-25	21.375
2014-11-26	23.0583333333333
2014-11-27	30.65
2014-11-28	37.2291666666667
2014-11-29	38.4458333333333
2014-11-30	37.4875
2014-12-01	36.7916666666667
2014-12-02	38.9208333333333
2014-12-03	39.8666666666667
2014-12-04	38.7875
2014-12-05	36.6791666666667
2014-12-06	34.6541666666667
2014-12-07	32.4541666666667
2014-12-08	30.1708333333333
2014-12-09	28.0916666666667
2014-12-10	26.1541666666667
2014-12-11	24.7125
2014-12-12	23.5666666666667
2014-12-13	22.55
2014-12-14	21.7
2014-12-15	20.7958333333333
2014-12-16	20.1416666666667
2014-12-17	19.6166666666667
2014-12-18	19.2166666666667
2014-12-19	18.9625
2014-12-20	18.675
2014-12-21	18.375
2014-12-22	18.0708333333333
2014-12-23	17.7833333333333
2014-12-24	17.5083333333333
2014-12-25	17.2333333333333
2014-12-26	16.9708333333333
2014-12-27	16.7041666666667
2014-12-28	16.5125
2014-12-29	16.2333333333333
2014-12-30	15.8583333333333
2014-12-31	15.5625
2015-01-01	15.1666666666667
2015-01-02	14.9083333333333
2015-01-03	14.6
2015-01-04	14.4416666666667
2015-01-05	14.2583333333333
2015-01-06	14.1291666666667
2015-01-07	13.9583333333333
2015-01-08	13.7375
2015-01-09	13.45
2015-01-10	13.2375
2015-01-11	13.075
2015-01-12	12.9375
2015-01-13	12.775
2015-01-14	12.6375
2015-01-15	12.4666666666667
2015-01-16	12.3333333333333
2015-01-17	12.6208333333333
2015-01-18	13.7
2015-01-19	14.1083333333333
2015-01-20	14.1416666666667
2015-01-21	15.0041666666667
2015-01-22	17.0958333333333
2015-01-23	18.7541666666667
2015-01-24	19.3416666666667
2015-01-25	19.225
2015-01-26	18.8125
2015-01-27	18.4125
2015-01-28	18.2125
2015-01-29	18.0166666666667
2015-01-30	18.7208333333333
2015-01-31	21.3708333333333
2015-02-01	21.8708333333333
2015-02-02	21.025
2015-02-03	20.1333333333333
2015-02-04	19.625
2015-02-05	19.3625
2015-02-06	19.1083333333333
2015-02-07	18.725
2015-02-08	18.2291666666667
2015-02-09	18.0083333333333
2015-02-10	17.7875
2015-02-11	17.5708333333333
2015-02-12	17.4583333333333
2015-02-13	17.6166666666667
2015-02-14	17.9916666666667
2015-02-15	21.35
2015-02-16	27.1375
2015-02-17	30.6666666666667
2015-02-18	31.9
2015-02-19	32.0208333333333
2015-02-20	31.2791666666667
2015-02-21	31.2708333333333
2015-02-22	34.4916666666667
2015-02-23	35.3375
2015-02-24	34.9
2015-02-25	34.1041666666667
2015-02-26	32.975
2015-02-27	31.8125
2015-02-28	30.25
2015-03-01	28.725
2015-03-02	28.3958333333333
2015-03-03	30.7583333333333
2015-03-04	31.8833333333333
2015-03-05	31.6583333333333
2015-03-06	30.7166666666667
2015-03-07	29.375
2015-03-08	28.0583333333333
2015-03-09	26.9041666666667
2015-03-10	26.0666666666667
2015-03-11	25.8166666666667
2015-03-12	25.9958333333333
2015-03-13	26.0666666666667
2015-03-14	25.5541666666667
2015-03-15	24.675
2015-03-16	23.8791666666667
2015-03-17	23.1458333333333
2015-03-18	22.7166666666667
2015-03-19	22.5541666666667
2015-03-20	22.4541666666667
2015-03-21	22.4375
2015-03-22	22.2791666666667
2015-03-23	21.9458333333333
2015-03-24	21.75
2015-03-25	21.5666666666667
2015-03-26	21.8333333333333
2015-03-27	21.7666666666667
2015-03-28	21.3666666666667
2015-03-29	20.9625
2015-03-30	20.825
2015-03-31	20.7708333333333
2015-04-01	20.4833333333333
2015-04-02	20.1916666666667
2015-04-03	19.7375
2015-04-04	19.4041666666667
2015-04-05	19.1916666666667
2015-04-06	18.9625
2015-04-07	18.6833333333333
2015-04-08	18.4166666666667
2015-04-09	18.2041666666667
2015-04-10	17.9416666666667
2015-04-11	17.7291666666667
2015-04-12	17.5833333333333
2015-04-13	17.3958333333333
2015-04-14	17.2166666666667
2015-04-15	17.0375
2015-04-16	16.8708333333333
2015-04-17	16.6583333333333
2015-04-18	16.45
2015-04-19	16.2708333333333
2015-04-20	16.1083333333333
2015-04-21	15.9583333333333
2015-04-22	15.6333333333333
2015-04-23	15.4
2015-04-24	15.2708333333333
2015-04-25	15.1375
2015-04-26	14.9791666666667
2015-04-27	14.8458333333333
2015-04-28	15.0208333333333
2015-04-29	15.2708333333333
2015-04-30	15.2041666666667
2015-05-01	15.1833333333333
2015-05-02	15.0416666666667
2015-05-03	14.9333333333333
2015-05-04	14.8
2015-05-05	14.6708333333333
2015-05-06	14.5208333333333
2015-05-07	14.3166666666667
2015-05-08	14.1708333333333
2015-05-09	14.0125
2015-05-10	13.8291666666667
2015-05-11	13.6958333333333
2015-05-12	13.5208333333333
2015-05-13	13.3958333333333
2015-05-14	13.2875
2015-05-15	13.1333333333333
2015-05-16	13.0083333333333
2015-05-17	12.9166666666667
2015-05-18	12.7666666666667
2015-05-19	12.6875
2015-05-20	12.55
2015-05-21	12.4
2015-05-22	12.2958333333333
2015-05-23	12.2041666666667
2015-05-24	12.1125
2015-05-25	11.9958333333333
2015-05-26	11.8666666666667
2015-05-27	11.7208333333333
2015-05-28	11.625
2015-05-29	11.5458333333333
2015-05-30	11.4416666666667
2015-05-31	11.25
2015-06-08	10.3
2015-06-09	10.3833333333333
2015-06-10	10.5666666666667
2015-06-11	10.6625
2015-06-12	10.7416666666667
2015-06-13	12.0166666666667
2015-06-14	12.9375
2015-06-15	14.2166666666667
2015-06-16	15.0666666666667
2015-06-17	15.7833333333333
2015-06-18	16.125
2015-06-19	15.95
2015-06-20	15.6041666666667
2015-06-21	15.1375
2015-06-22	14.55
2015-06-23	14.1
2015-06-24	13.7708333333333
2015-06-25	13.4125
2015-06-26	13.05
2015-06-27	12.7875
2015-06-28	12.525
2015-06-29	12.2625
2015-06-30	12.0791666666667
2015-07-01	11.8666666666667
2015-07-02	11.6291666666667
2015-07-03	11.4166666666667
2015-07-04	11.1916666666667
2015-07-05	11.0708333333333
2015-07-06	10.8875
2015-07-07	10.7458333333333
2015-07-08	10.6416666666667
2015-07-09	10.5666666666667
2015-07-10	10.4333333333333
2015-07-11	10.3125
2015-07-12	10.2
2015-07-13	10.1416666666667
2015-07-14	10.025
2015-07-15	9.95125
2015-07-16	9.8775
2015-07-17	9.77666666666667
2015-07-18	9.73833333333333
2015-07-19	9.68
2015-07-20	9.60958333333333
2015-07-21	9.51791666666667
2015-07-22	9.455
2015-07-23	9.43083333333333
2015-07-24	9.39166666666667
2015-07-25	9.2775
2015-07-26	9.2275
2015-07-27	9.18458333333333
2015-07-28	9.1225
2015-07-29	9.08291666666667
2015-07-30	9.05083333333333
2015-07-31	9.01083333333333
2015-08-01	8.96625
2015-08-02	8.88208333333333
2015-08-03	8.80875
2015-08-04	8.75416666666667
2015-08-05	8.69583333333333
2015-08-06	8.66416666666667
2015-08-07	8.595
2015-08-08	8.51333333333333
2015-08-09	8.50625
2015-08-10	8.50958333333333
2015-08-11	8.55375
2015-08-12	8.3575
2015-08-13	8.19916666666667
2015-08-14	8.16125
2015-08-15	8.10666666666667
2015-08-16	8.07208333333333
2015-08-17	8.005
2015-08-18	7.955
2015-08-19	7.895
2015-08-20	7.79833333333333
2015-08-21	7.76166666666667
2015-08-22	7.715
2015-08-23	7.73625
2015-08-24	8.1675
2015-08-25	9.86291666666667
2015-08-26	9.8675
2015-08-27	9.45166666666667
2015-08-28	9.0075
2015-08-29	8.63583333333333
2015-08-30	8.33791666666667
2015-08-31	8.11083333333333
2015-09-01	8.02791666666667
2015-09-02	8.03041666666667
2015-09-03	7.98625
2015-09-04	7.9275
2015-09-05	7.84083333333333
2015-09-06	7.71208333333333
2015-09-07	7.64875
2015-09-08	7.63958333333333
2015-09-09	7.58416666666667
2015-09-10	7.52083333333333
2015-09-11	7.50125
2015-09-12	7.44875
2015-09-13	7.44916666666667
2015-09-14	7.5775
2015-09-15	7.95
2015-09-16	7.86
2015-09-17	7.7575
2015-09-18	8.32208333333333
2015-09-19	8.24833333333333
2015-09-20	8.01958333333333
2015-09-21	7.85791666666667
2015-09-22	7.70166666666667
2015-09-23	7.50291666666667
2015-09-24	7.35
2015-09-25	7.23958333333333
2015-09-26	7.08416666666667
2015-09-27	6.9825
2015-09-28	6.92375
2015-09-29	7.03
2015-09-30	7.30291666666667
2015-10-01	7.205
2015-10-02	6.97375
2015-10-03	8.83583333333333
2015-10-04	18.1041666666667
2015-10-05	20.5208333333333
2015-10-06	19.7041666666667
2015-10-07	18.3166666666667
2015-10-08	17.1
2015-10-09	15.9875
2015-10-10	15.2458333333333
2015-10-11	14.4625
2015-10-12	13.8
2015-10-13	15.2166666666667
2015-10-14	17.9916666666667
2015-10-15	18.1708333333333
2015-10-16	17.5166666666667
2015-10-17	16.6083333333333
2015-10-18	15.9416666666667
2015-10-19	15.45
2015-10-20	15.0958333333333
2015-10-21	14.7666666666667
2015-10-22	14.4958333333333
2015-10-23	14.1
2015-10-24	13.7375
2015-10-25	13.35
2015-10-26	13.025
2015-10-27	12.8916666666667
2015-10-28	12.6083333333333
2015-10-29	13.6708333333333
2015-10-30	14.5833333333333
2015-10-31	14.4666666666667
2015-11-01	14.025
2015-11-02	13.6458333333333
2015-11-03	13.3166666666667
2015-11-04	13.1625
2015-11-05	13.5083333333333
2015-11-06	13.9
2015-11-07	13.975
2015-11-08	13.6958333333333
2015-11-09	13.4458333333333
2015-11-10	13.1458333333333
2015-11-11	12.7416666666667
2015-11-12	12.4
2015-11-13	12.1416666666667
2015-11-14	11.9416666666667
2015-11-15	11.6833333333333
2015-11-16	11.4083333333333
2015-11-17	11.1833333333333
2015-11-18	11.025
2015-11-19	10.6583333333333
2015-11-20	10.5166666666667
2015-11-21	10.4416666666667
2015-11-22	10.3833333333333
2015-11-23	10.25
2015-11-24	10.0875
2015-11-25	9.9325
2015-11-26	9.89
2015-11-27	9.87083333333333
2015-11-28	9.65416666666667
2015-11-29	9.40166666666667
2015-11-30	9.25791666666667
2015-12-01	9.11791666666667
2015-12-02	8.955
2015-12-03	8.83458333333333
2015-12-04	8.75
2015-12-05	8.66541666666667
2015-12-06	8.59125
2015-12-07	8.74083333333333
2015-12-08	9.00041666666667
2015-12-09	8.92625
2015-12-10	8.69541666666667
2015-12-11	8.615
2015-12-12	8.51416666666667
2015-12-13	8.51583333333333
2015-12-14	8.50041666666667
2015-12-15	8.39541666666667
2015-12-16	8.2425
2015-12-17	8.11208333333333
2015-12-18	8.04708333333333
2015-12-19	7.96916666666667
2015-12-20	7.91583333333333
2015-12-21	7.8475
2015-12-22	7.83875
2015-12-23	7.77708333333333
2015-12-24	7.71083333333333
2015-12-25	7.60875
2015-12-26	7.48375
2015-12-27	7.35625
2015-12-28	7.25583333333333
2015-12-29	7.23583333333333
2015-12-30	7.12166666666667
2015-12-31	7.11375
2016-01-01	7.07
2016-01-02	7.23375
2016-01-03	8.99166666666667
2016-01-04	10.2475
2016-01-05	10.4333333333333
2016-01-06	10.2625
2016-01-07	10.1
2016-01-08	9.98083333333333
2016-01-09	10.15
2016-01-10	10.825
2016-01-11	11.7416666666667
2016-01-12	11.9333333333333
2016-01-13	11.9083333333333
2016-01-14	11.8666666666667
2016-01-15	11.6833333333333
2016-01-16	11.5875
2016-01-17	11.3583333333333
2016-01-18	11.075
2016-01-19	10.8208333333333
2016-01-20	10.6708333333333
2016-01-21	10.4041666666667
2016-01-22	10.2625
2016-01-23	10.0283333333333
2016-01-24	9.77958333333333
2016-01-25	9.61
2016-01-26	9.475
2016-01-27	9.39041666666667
2016-01-28	9.3425
2016-01-29	9.19583333333333
2016-01-30	9.03541666666667
2016-01-31	8.98458333333333
2016-02-01	8.90083333333333
2016-02-02	8.77458333333333
2016-02-03	8.66166666666667
2016-02-04	8.50875
2016-02-05	8.40083333333333
2016-02-06	8.25291666666667
2016-02-07	8.40625
2016-02-08	12.6345833333333
2016-02-09	14.9125
2016-02-10	15.8166666666667
2016-02-11	17.2625
2016-02-12	17.9125
2016-02-13	18.05
2016-02-14	18.45
2016-02-15	19.5791666666667
